0,0.50049
1,0.49756
2,0.49462
3,0.49169
4,0.48778
5,0.48485
6,0.48289
7,0.47996
8,0.47801
9,0.47507
10,0.47214
11,0.46921
12,0.46628
13,0.46334
14,0.46041
15,0.45748
16,0.45455
17,0.45161
18,0.44966
19,0.44868
20,0.44575
21,0.43206
22,0.41251
23,0.40078
24,0.39198
25,0.38612
26,0.38025
27,0.37537
28,0.37146
29,0.36755
30,0.36364
31,0.35973
32,0.35777
33,0.35484
34,0.35191
35,0.35093
36,0.34995
37,0.34995
38,0.35093
39,0.35191
40,0.35484
41,0.35875
42,0.36364
43,0.3695
44,0.37439
45,0.38025
46,0.3871
47,0.39492
48,0.40274
49,0.41153
50,0.41935
51,0.42815
52,0.43597
53,0.44477
54,0.45259
55,0.46139
56,0.47019
57,0.47801
58,0.48387
59,0.48876
60,0.49365
61,0.49756
62,0.50049
63,0.50244
64,0.50147
65,0.50049
66,0.49951
67,0.49756
68,0.49462
69,0.49169
70,0.48974
71,0.48778
72,0.48485
73,0.48289
74,0.47996
75,0.47801
76,0.47507
77,0.47312
78,0.47019
79,0.46823
80,0.46725
81,0.4653
82,0.46334
83,0.46237
84,0.46139
85,0.46041
86,0.45846
87,0.4565
88,0.45357
89,0.44966
90,0.44673
91,0.44379
92,0.43988
93,0.43793
94,0.435
95,0.43304
96,0.43304
97,0.43206
98,0.43206
99,0.43206
100,0.43109
101,0.43011
102,0.42913
103,0.42815
104,0.42815
105,0.42815
106,0.42815
107,0.42815
108,0.42815
109,0.42815
110,0.42815
111,0.42815
112,0.4262
113,0.42522
114,0.42424
115,0.42326
116,0.42131
117,0.42033
118,0.41935
119,0.4174
120,0.41642
121,0.41544
122,0.41544
123,0.41544
124,0.41544
125,0.41544
126,0.41544
127,0.41544
128,0.41642
129,0.41838
130,0.42229
131,0.4262
132,0.43206
133,0.43988
134,0.44673
135,0.45552
136,0.46237
137,0.46921
138,0.47605
139,0.48485
140,0.49462
141,0.5044
142,0.51417
143,0.52493
144,0.53568
145,0.54643
146,0.55523
147,0.565
148,0.5738
149,0.58065
150,0.58651
151,0.59238
152,0.59726
153,0.60117
154,0.60313
155,0.60411
156,0.60411
157,0.60313
158,0.60117
159,0.59922
160,0.59531
161,0.59238
162,0.58847
163,0.58358
164,0.57967
165,0.57478
166,0.56891
167,0.56207
168,0.55523
169,0.54839
170,0.54154
171,0.5347
172,0.52884
173,0.52395
174,0.51808
175,0.5132
176,0.50831
177,0.50342
178,0.49853
179,0.49365
180,0.48876
181,0.48387
182,0.47996
183,0.47507
184,0.47116
185,0.46725
186,0.46334
187,0.45846
188,0.45455
189,0.45064
190,0.4477
191,0.44379
192,0.44086
193,0.43695
194,0.43304
195,0.42913
196,0.42522
197,0.42131
198,0.4174
199,0.41544
200,0.41251
201,0.41056
202,0.4086
203,0.40762
204,0.40567
205,0.40371
206,0.40176
207,0.3998
208,0.39687
209,0.39394
210,0.39101
211,0.38807
212,0.38514
213,0.38221
214,0.37928
215,0.37732
216,0.37634
217,0.37439
218,0.37341
219,0.37439
220,0.37537
221,0.37732
222,0.38025
223,0.38514
224,0.39003
225,0.39687
226,0.40371
227,0.41153
228,0.41838
229,0.42522
230,0.43304
231,0.44282
232,0.45357
233,0.4653
234,0.47605
235,0.4868
236,0.49756
237,0.50929
238,0.52102
239,0.53177
240,0.54252
241,0.55034
242,0.55718
243,0.56403
244,0.57087
245,0.57674
246,0.58065
247,0.58358
248,0.58651
249,0.58749
250,0.58749
251,0.58553
252,0.5826
253,0.57967
254,0.57576
255,0.57087
256,0.56696
257,0.56305
258,0.55914
259,0.55425
260,0.55034
261,0.54448
262,0.53861
263,0.53372
264,0.52884
265,0.52493
266,0.52102
267,0.51711
268,0.5132
269,0.50831
270,0.50342
271,0.49756
272,0.49071
273,0.48583
274,0.48094
275,0.47605
276,0.47116
277,0.46725
278,0.46334
279,0.45943
280,0.45552
281,0.45943
282,0.46628
283,0.46823
284,0.46725
285,0.4653
286,0.46237
287,0.45943
288,0.45552
289,0.45259
290,0.44966
291,0.44673
292,0.44477
293,0.44282
294,0.44184
295,0.44086
296,0.43891
297,0.43695
298,0.43597
299,0.43402
300,0.43206
301,0.43011
302,0.42913
303,0.42717
304,0.42522
305,0.42326
306,0.42131
307,0.42033
308,0.41935
309,0.4174
310,0.41642
311,0.41544
312,0.41544
313,0.41642
314,0.41838
315,0.42033
316,0.42424
317,0.42913
318,0.435
319,0.44086
320,0.44673
321,0.45259
322,0.45846
323,0.4653
324,0.47312
325,0.48192
326,0.49071
327,0.49951
328,0.50733
329,0.51417
330,0.52004
331,0.5259
332,0.53177
333,0.53568
334,0.54057
335,0.54448
336,0.54936
337,0.5523
338,0.55425
339,0.55523
340,0.55523
341,0.55425
342,0.5523
343,0.55132
344,0.54839
