0,4.4
1,0.5
2,5.7
3,4.4
4,4.4
5,3.1
6,9.3
7,5.7
8,4.4
9,2.0
10,5.7
11,0.5
12,1.5
13,4.0
14,9.4
15,4.7
16,3.9
17,3.9
18,3.9
19,4.7
20,0.7
21,4.7
22,0.7
23,4.4
24,4.7
25,1.8
26,0.2
27,5.3
28,4.6
29,8.6
30,5.6
31,5.3
32,5.6
33,5.3
34,5.6
35,0.2
36,2.4
37,1.0
38,4.9
39,2.8
40,1.0
41,2.6
42,3.1
43,3.1
44,6.6
45,4.9
46,4.9
47,3.1
48,3.2
49,3.2
50,2.0
51,2.1
52,2.1
53,4.5
54,2.0
55,2.5
56,2.2
57,3.2
58,2.0
59,3.6
60,3.7
61,4.3
62,2.4
63,2.4
64,2.0
65,1.7
66,2.4
67,1.7
68,3.7
69,3.7
70,1.7
71,1.2
72,2.5
73,2.2
74,2.2
75,2.5
76,1.6
77,2.3
78,0.6
79,2.5
80,1.8
81,1.8
82,2.2
83,1.2
84,3.8
85,3.0
86,3.8
87,1.7
88,3.8
89,2.5
90,3.0
91,2.0
92,1.1
93,2.5
94,3.4
95,3.0
96,4.6
97,4.6
98,4.6
99,2.7
100,4.1
101,2.8
102,2.7
103,4.6
104,2.8
105,3.0
106,4.1
107,4.1
108,3.8
109,3.8
110,5.5
111,2.6
112,2.6
113,2.9
114,4.9
115,5.5
116,2.6
117,5.5
118,0.8
119,2.8
120,3.0
121,5.2
122,5.2
123,4.8
124,3.6
125,3.6
126,2.2
127,3.6
128,2.7
129,5.2
130,2.5
131,2.2
132,3.2
133,3.9
134,5.3
135,3.7
136,5.3
137,3.7
138,2.7
139,1.4
140,5.3
141,2.7
142,4.1
143,3.7
144,1.6
145,1.9
146,5.1
147,4.6
148,4.6
149,5.1
150,5.1
151,4.6
152,3.0
153,3.0
154,2.1
155,3.2
156,4.5
157,2.7
158,4.4
159,3.1
160,4.3
161,2.1
162,3.3
163,4.3
164,4.5
165,4.5
166,4.3
167,4.4
168,3.6
169,4.4
170,4.0
171,4.4
172,4.0
173,4.4
174,2.1
175,3.4
176,1.9
177,2.1
178,3.6
179,4.0
180,2.1
181,2.8
182,2.7
183,2.8
184,2.8
185,2.4
186,2.6
187,3.1
188,2.1
189,3.2
190,3.2
191,2.1
192,1.8
193,1.0
194,3.9
195,2.2
196,1.8
197,3.9
198,3.9
199,3.3
200,3.2
201,1.8
202,2.2
203,1.8
204,2.8
205,2.8
206,1.0
207,3.5
208,2.0
209,3.5
210,2.8
211,2.8
212,2.0
213,2.0
214,2.0
215,3.5
216,0.5
217,2.1
218,0.5
219,1.6
220,2.2
221,1.4
222,0.5
223,2.1
224,3.6
225,2.1
226,3.6
227,0.6
228,1.1
229,2.8
230,1.7
231,1.7
232,2.1
233,1.7
234,1.1
235,2.8
236,1.9
237,2.8
238,1.1
239,2.3
240,1.9
241,1.9
242,4.4
243,1.7
244,1.7
245,1.2
246,2.1
247,1.2
248,2.0
249,2.1
250,2.1
251,1.2
252,0.8
253,1.0
254,1.1
255,0.8
256,2.5
257,2.3
258,2.3
259,3.3
260,1.0
261,0.7
262,0.8
263,1.0
264,1.8
265,0.0
266,1.0
267,2.0
268,1.8
269,1.8
270,0.0
271,2.2
272,1.8
273,1.8
274,3.7
275,1.8
276,1.4
277,1.5
278,1.4
279,2.1
280,1.5
281,2.1
282,3.7
283,1.8
284,2.8
285,1.1
286,1.4
287,2.1
288,1.4
289,4.8
290,1.4
291,3.2
292,3.0
293,3.0
294,1.4
295,1.4
296,1.4
297,0.6
298,0.6
299,0.6
300,0.0
301,1.1
302,1.0
303,1.0
304,1.0
305,1.1
306,0.0
307,0.0
308,0.9
309,1.1
310,2.6
311,0.9
312,1.5
313,1.7
314,0.0
315,1.5
316,1.4
317,2.1
318,0.0
319,3.9
320,1.7
321,0.8
322,1.7
323,0.0
324,1.7
325,1.1
326,1.4
327,1.7
328,0.0
329,2.4
330,1.4
331,0.0
332,1.4
333,1.4
334,0.0
335,0.1
336,0.0
337,0.8
338,0.0
339,0.2
340,0.8
341,0.0
342,1.7
343,1.1
344,0.9
345,0.9
346,0.6
347,0.9
348,0.8
349,1.4
350,1.0
351,1.4
352,0.8
353,0.5
354,2.0
355,0.8
356,0.5
357,2.0
358,2.0
359,0.7
360,0.7
361,1.9
362,0.9
363,0.9
364,0.9
365,0.7
366,1.5
367,1.5
368,1.5
369,0.7
370,1.5
371,0.7
372,1.3
373,1.2
374,0.9
375,0.9
376,1.2
377,1.4
378,1.4
379,1.2
380,1.2
381,1.4
382,1.2
383,0.6
384,1.0
385,1.0
386,1.6
387,1.6
388,1.6
389,1.3
390,1.6
391,1.8
392,0.8
393,0.9
394,1.8
395,1.8
396,0.5
397,0.5
398,1.0
399,0.5
400,1.7
401,1.7
402,0.5
403,1.7
404,0.7
405,1.7
406,0.9
407,0.5
408,1.6
409,1.6
410,1.9
411,1.3
412,0.5
413,0.6
414,0.6
415,0.6
416,1.6
417,2.0
418,1.3
419,0.6
420,3.1
421,3.1
422,3.1
423,1.1
424,1.6
425,3.1
426,2.0
427,2.1
428,3.1
429,1.1
430,1.8
431,3.1
432,2.2
433,2.7
434,1.6
435,1.1
436,1.8
437,1.1
438,1.1
439,1.2
440,1.6
441,1.1
442,2.7
443,2.7
444,1.5
445,0.2
446,1.5
447,1.1
448,1.2
449,1.0
450,1.5
451,1.0
452,1.0
453,1.0
454,1.0
455,0.2
456,1.3
457,1.3
458,0.4
459,2.1
460,0.4
461,1.1
462,0.0
463,0.4
464,1.3
465,1.3
466,0.0
467,1.2
468,1.5
469,1.2
470,1.5
471,1.5
472,1.2
473,1.9
474,1.8
475,1.2
476,0.5
477,1.2
478,1.2
479,1.2
480,1.4
481,2.5
482,1.9
483,1.8
484,1.4
485,2.5
486,1.9
487,2.5
488,0.5
489,1.9
490,1.0
491,0.5
492,0.7
493,0.4
494,0.7
495,1.4
496,1.3
497,1.1
498,0.4
499,0.9
500,1.4
501,1.3
502,0.4
503,1.3
504,1.3
505,0.7
506,0.4
507,0.9
508,0.9
509,1.0
510,0.9
511,0.4
512,0.4
513,1.5
514,0.6
515,0.7
516,0.6
517,0.7
518,1.3
519,1.0
520,1.2
521,1.2
522,0.1
523,0.1
524,0.1
525,1.2
526,0.5
527,0.6
528,1.0
529,1.2
530,1.2
531,0.2
532,1.0
533,1.1
534,1.0
535,0.9
536,1.1
537,1.2
538,0.2
539,1.4
540,0.2
541,0.2
542,1.2
543,1.3
544,1.0
545,1.3
546,1.0
547,0.8
548,0.6
549,0.2
550,1.3
551,0.2
552,0.7
553,0.0
554,1.0
555,1.4
556,1.4
557,0.0
558,0.6
559,0.4
560,0.4
561,0.0
562,0.6
563,1.4
564,1.3
565,0.0
566,1.3
567,0.1
568,1.3
569,0.0
570,1.6
571,0.0
572,1.1
573,0.0
574,1.1
575,1.4
576,0.0
577,1.2
578,1.0
579,1.3
580,0.0
581,1.2
582,1.4
583,1.2
584,0.0
585,0.5
586,0.0
587,1.0
588,1.4
589,0.9
590,0.7
591,1.2
592,1.0
593,0.7
594,0.7
595,1.4
596,1.4
597,0.2
598,1.2
599,1.2
600,1.4
601,1.3
602,1.3
603,0.6
604,1.3
605,1.4
606,0.8
607,0.8
608,0.8
609,1.4
610,0.2
611,0.8
612,1.2
613,0.7
614,0.7
615,0.4
616,0.1
617,1.2
618,0.2
619,1.2
620,1.2
621,1.2
622,1.2
623,1.5
624,0.2
625,1.1
626,0.2
627,0.9
628,0.0
629,0.9
630,0.9
